Company,ReviewID,Rating,Review_Text
Northrop Grumman,1bh5mi9uhb8bmdcd,5.0,"It has been 3 decades since I worked at Northrop, but back then it was a progressive and high-tech company.  Much more so than its competitors.  I greatly enjoyed my time there."
Northrop Grumman,1bh4t1rbaak5n8jc,3.0,"Typical shipyard environment.   There was a time where it was part of the good ole boy system but since Ingalls took back over, I have heard it has changed quite a bit"
Northrop Grumman,1bh4qmfhf5j5bc34,4.0,"At Northrop Grumman, there is a growing sense that diversity and inclusion is elemental to a high performance culture. There are ample opportunities to connect with coworkers in an environment that’s uniquely caring, diverse, respectful, and ethical. We collaborate through integrated product teams, cross-functional teams, and employee resource groups."
Northrop Grumman,1bh2q6ma2brdeevd,5.0,Typical day writing a spec or writing VHDL code. Very organized and structured with standars.  Communication easy your tasks were clear.  Talented people.  Great work environment.  Many opportunities to learn.  Potential to be stuck in an area not able to move or grow.
Northrop Grumman,1bh2nb5jg5j5bfjq,4.0,Great company with good benefits and good work life balance. Cares about employees and always trys to see them get ahead with training and other benefits.
Northrop Grumman,1bh0jpmb95n978vl,3.0,"The job is great, the people are great but the position offers no upward mobility or new transferable skills. However the position pays well.... while it lasts."
Northrop Grumman,1bgtq2aqsakdbf14,3.0,The company is an average place to work. Management is  disconnected with what it takes to get the job done.  The job in a warehouse does not pay very well.  The work week was Monday-Friday.
Northrop Grumman,1ebfcse9urcsp800,5.0,"An amazing company, understands the military and provides a great culture. I would love to work the rest of my life at the company. They will help you with obtaining your goals and leave you in a good place for retirement."
Northrop Grumman,1bgtl82vdb8bhc40,5.0,Northrop/Boeing were engaged in developing future combat systems (FCS). This program created forefront of technologies that are currently used all over idefense and commercial ndustries today.
Northrop Grumman,1bgtc4qn9brd7fcf,4.0,A challenging job providing support to 4 locations with custom code.
Northrop Grumman,1bgrmgd1qb8bhffu,4.0,I loved working there. The management was supper. The hard part about the job was working outside. The work area was supper clean. The pay was good. I loved it.
Northrop Grumman,1bgrdbnsjakdbf92,5.0,"Excellent organization , well managed organization, provided excellent benefits for both contract and non contracted work. Organization keeps employees well informed."
Northrop Grumman,1bgr3418fb815eus,3.0,"Contracted to the US Government to run a DoD project.  Managed Network and Security.  Good team, poor management, DoD is a very political place to work."
Northrop Grumman,1bgr302j7ak5ia8k,5.0,Everyone Work Hard it was a team Effort miss working at Northrop Grumman. It was not a 9 - 5 job co-works work to get the job done.
Northrop Grumman,1bgpjh6ctaqh8clj,4.0,good place to start your career but growth is slow. there are many opportunities to learn about engineering careers and how to apply your skills within industry.
Northrop Grumman,1bgpf1t975nd19es,4.0,"I worked for a contractor.  Great job, as a contractor, would be execellent as Northrop employee.  Execellent working benefits and retirement program."
Northrop Grumman,1bgp7inq7b84ubnf,5.0,Good company but employee benefits are shrinking with each year which is common across the aerospace industry's private sector companies. Recommend to anyone who loves engineering and innovation.
Northrop Grumman,1bgossm0gas1kc40,4.0,Great opportunities to learn pursue career growth. Company has multiple ways to participate in career development paths to achieve professional goals.
Northrop Grumman,1bgor33jhaqh89fo,5.0,This Company is highly recommended for its high standards of excellence and professionalism. The employees are caring and passionate about their work and are enjoyable to work with.
Northrop Grumman,1bgop0336akh7b3o,5.0,I worked on harnesses and pc boards. Inspection of these parts and other work that was assigned. Worked off of blueprints to make sure parts matched. Worked with engineers to ensure products were made to specifications.
Northrop Grumman,1bgoiss5qbrd3cfj,5.0,I have enjoyed working for Northrop Grumman. It is a whole new level of customer service. The management team is very friendly and helpful. The company listens to the opinions of employees and at times we have fun on the job. They stand behind ethical values. The most enjoyable part of the job is knowing I can help someone resolve an issue.
Northrop Grumman,1bgo85bo0brd3bfk,2.0,"Hirings, demotions, firings are frequent and unpredictable. Especially in the NGTS sector.  Employees are not respected.  Senior management is weak and allows mid level managers/directors to run amok."
Northrop Grumman,1bgne4d1sb84ufpt,4.0,Great place to work. Company supported all training that was needed for the job. Would have stayed longer but ad a chance to work overseas for a load more money
Northrop Grumman,1bgn7p4ptas1kbm0,4.0,This was a place of challenges that would allow you to grow or fail. I found it to be a place of groups and clicks very unprofessional Directors and Sr. Managers. If they have a view of you they would
Northrop Grumman,1bgkdg3anak9fa7p,3.0,Great place to work...Very fast paced and exciting environment.  Company offer great benefits and is very engaged with their employees.  Not a good place for someone who doesn't believe in pay for performance.
